"Sample","Easting","Northing","AppliedRate","ControlRate","Yield"
"386",668.604798677818,15.0559990184094,25894.4852947967,26000,224.25460720205
"387",670.050326518649,17.0782536908716,25611.2053452267,26000,230.593362189024
"388",671.56753411361,18.9925452241832,25488.4507004167,26000,236.420733890887
"389",673.198540059382,20.9736394078236,25657.0697180133,26000,241.416705454865
"390",674.62320529815,22.9919818989957,25688.0956172533,26000,244.73343705941
"391",676.046155096824,24.9780144685082,25658.4186701567,26000,246.110209065887
"392",677.593593466637,26.945028605276,25596.3668716833,26000,246.106725718179
"393",678.804578563511,28.7502813499944,25546.4556424733,26000,245.079602040501
"394",680.36778819449,30.9336151931298,25555.8983074533,26000,242.380401008807
"395",681.860186921002,32.8769702246381,25599.0647759633,26000,240.251717760221
"396",683.196911171711,34.9098683458545,25640.8822923267,26000,238.874894330708
"397",684.50913235423,36.9219400979445,25713.7257079333,26000,237.87469222608
"398",685.765879526179,38.9522423690951,25885.0426298133,26000,236.88951864148
"399",687.029540196944,40.8337445012911,25968.6776625433,26000,236.333657924373
