"","Group.1","X","Y","VRYIELDVOL","SWATHWIDTH","DISTANCE","Heading","WetMass","Moisture","Swaths"
"177","2013-10-01T01:56:54.000Z",-97.5969582436387,44.0883120204192,7.96868793,35,6.14187886,90.82405487,513.74863372,19.02,1
"178","2013-10-01T01:56:55.002Z",-97.5969345426387,44.0883113314211,10.70740246,35,6.24030406,91.62405487,690.31607591,19.02,1
"179","2013-10-01T01:56:56.006Z",-97.5969108166387,44.0883108724211,10.0254023,35,6.24030406,91.61405487,646.3468991,19.02,1
"180","2013-10-01T01:56:57.005Z",-97.5968871126387,44.0883100554231,6.5472015,35,6.24030406,92.50405487,422.10409737,19.02,1
"181","2013-10-01T01:56:58.005Z",-97.5968634136387,44.0883090714244,12.48060286,35,6.24030406,93.05405487,804.63593561,19.02,1
"182","2013-10-01T01:56:59.009Z",-97.5968397926387,44.0883079994257,15.08330392,35,6.20749566,93.58405487,972.43446405,19.02,1
"183","2013-10-01T01:57:00.006Z",-97.5968160916386,44.0883065874275,19.23240441,35,6.24030406,94.38405487,1239.93078602,19.02,1
"184","2013-10-01T01:57:01.005Z",-97.5967924516387,44.0883057344254,15.98376758,35,6.20749566,93.46405487,1100.61900704,24.18,1
"185","2013-10-01T01:57:02.004Z",-97.5967687256387,44.088304789425,18.77317862,35,6.24030406,93.30405487,1292.69379819,24.18,1
"186","2013-10-01T01:57:03.005Z",-97.5967452096387,44.0883042434228,15.74603069,35,6.17468726,92.36405487,1084.2487903,24.18,1
"187","2013-10-01T01:57:04.009Z",-97.5967215406387,44.0883042124197,12.38902467,35,6.20749566,91.05405487,853.09023437,24.18,1
"188","2013-10-01T01:57:05.004Z",-97.5966979996387,44.0883038124197,11.03512806,35,6.17468726,91.03405487,759.86288173,24.18,1
"189","2013-10-01T01:57:06.007Z",-97.5966743736385,44.0883040124176,10.01392667,35,6.20749566,90.13405487,689.54443815,24.18,1
"190","2013-10-01T01:57:07.005Z",-97.5966509856386,44.0883039564181,10.76968683,35,6.14187886,90.36405487,741.58498432,24.18,1
"191","2013-10-01T01:57:08.007Z",-97.5966272406387,44.0883035184195,10.72753064,35,6.24030406,90.96405487,738.6821704,24.18,1
"192","2013-10-01T01:57:09.002Z",-97.5966036496386,44.0883031954193,12.38902467,35,6.20749566,90.87405487,853.09023437,24.18,1
"193","2013-10-01T01:57:10.004Z",-97.5965799486386,44.0883030334189,9.25888061,35,6.24030406,90.71405487,637.55306373,24.18,1
"194","2013-10-01T01:57:11.008Z",-97.5965563716386,44.0883027384187,12.00387364,35,6.20749566,90.62405487,826.56929445,24.18,1
"195","2013-10-01T01:57:12.003Z",-97.5965327166386,44.0883026994183,16.81826146,35,6.20749566,90.42405487,1158.08104356,24.18,1
"196","2013-10-01T01:57:13.005Z",-97.5965090626386,44.088302516418,21.56845745,35,6.20749566,90.28405487,1485.17263601,24.18,1
"197","2013-10-01T01:57:14.006Z",-97.5964851576385,44.0883023924178,22.93086101,35,6.27311246,90.24405487,1578.98576507,24.18,1
"198","2013-10-01T01:57:15.009Z",-97.5964614916384,44.0883025354164,23.30163707,35,6.20749566,89.60405487,1604.51686569,24.18,1
"199","2013-10-01T01:57:16.002Z",-97.5964377586385,44.0883025624171,22.22131347,35,6.24030406,89.92405487,1530.12735296,24.18,1
"200","2013-10-01T01:57:17.006Z",-97.5964143076386,44.0883022794186,26.73153769,35,6.17468726,90.56405487,1604.15497253,11.18,1
"201","2013-10-01T01:57:18.011Z",-97.5963908816386,44.0883021174188,26.65099856,35,6.14187886,90.64405487,1599.32183366,11.18,1
