"","Timestamp","LonM","LatM","Moisture","DISTANCE","VRYIELDVOL"
"335","2018-10-01T17:18:18.010Z",507.289840408631,738.810343441914,19.54,3.21419209,189.2293772
"336","2018-10-01T17:18:19.011Z",507.168327322363,737.755227290302,19.54,3.50946768,183.63883474
"337","2018-10-01T17:18:20.021Z",507.122262861063,736.672353649945,19.54,3.57508448,219.16753957
"338","2018-10-01T17:18:21.013Z",507.074430919964,735.460313720688,19.54,4.00159367,219.20176489
"339","2018-10-01T17:18:22.018Z",507.002627726202,734.217088089249,19.54,4.10001886,213.93959962
"340","2018-10-01T17:18:23.008Z",506.982964724974,733.029377432156,19.54,3.90316847,214.5791504
"341","2018-10-01T17:18:24.012Z",507.022290834177,731.849850254633,19.54,3.90316847,233.13761021
"342","2018-10-01T17:18:25.019Z",506.979208902221,730.644666756965,19.54,3.96878527,241.46211574
"343","2018-10-01T17:18:26.018Z",506.902545149216,729.481617131282,19.54,3.83755167,245.15839496
"344","2018-10-01T17:18:27.028Z",506.864434221425,728.418538681574,19.54,3.50946768,260.3138292
"345","2018-10-01T17:18:28.016Z",506.826875621848,727.333010954686,19.54,3.57508448,246.98021648
"346","2018-10-01T17:18:29.016Z",506.817265048752,726.103387599224,19.54,4.06721047,209.67158773
"347","2018-10-01T17:18:30.010Z",506.799811354103,724.707329933068,18.32,4.59214485,193.46764834
"348","2018-10-01T17:18:31.020Z",506.801468363863,723.306517003136,18.32,4.62495325,189.92351985
"349","2018-10-01T17:18:32.012Z",506.799590440713,721.847866762142,18.32,4.82180364,184.95523366
"350","2018-10-01T17:18:33.026Z",506.869184356154,720.372628383679,18.32,4.85461204,182.73027425
"351","2018-10-01T17:18:34.016Z",506.937784052238,718.893519441404,18.32,4.88742044,174.20754218
"352","2018-10-01T17:18:35.017Z",507.009476805788,717.381123634633,19.25,4.98584564,168.38199856
"353","2018-10-01T17:18:36.016Z",507.077082295074,715.801269405192,19.25,5.21550443,145.78719077
