"","Timestamp","LonM","LatM","AppliedRate","ControlRate"
"9685","2018-05-19T02:14:14.849Z",613.830248255797,63.6654098091011,27211.06258422,26333.3333333333
"9686","2018-05-19T02:14:15.849Z",613.908243918559,61.4236199311912,26903.5014961167,26333.3333333333
"9687","2018-05-19T02:14:16.849Z",613.779011614803,59.1633970639942,26903.5014961167,26999.98548132
"9688","2018-05-19T02:14:17.849Z",613.775980076561,56.8700202584367,25960.5839496967,26999.98548132
"9689","2018-05-19T02:14:18.849Z",613.781934331033,54.6155475851083,26504.21166244,26999.98548132
"9690","2018-05-19T02:14:19.849Z",613.74493592103,52.3592241823744,26663.3880150533,26999.98548132
"9691","2018-05-19T02:14:20.849Z",613.735170479276,50.1754791855486,27410.7075010567,26333.3333333333
"9692","2018-05-19T02:14:21.849Z",613.710685822831,47.8855904364469,27410.7075010567,26333.3333333333
"9693","2018-05-19T02:14:22.849Z",613.764202904964,45.6664693148104,26857.63712333,26333.3333333333
"9694","2018-05-19T02:14:23.849Z",613.760865377151,43.4969612311523,26841.4496976367,26333.3333333333
"9695","2018-05-19T02:14:24.849Z",613.76981540819,41.2621504057817,26686.3202014467,26000.0072593433
"9696","2018-05-19T02:14:25.849Z",613.778261352065,39.0223987569625,26683.6222971633,26000.0072593433
"9697","2018-05-19T02:14:26.849Z",613.788620060894,36.7949572984829,26261.40027709,26000.0072593433
"9698","2018-05-19T02:14:27.849Z",613.782728495217,34.5260767570384,26204.74428718,26000.0072593433
"9699","2018-05-19T02:14:28.848Z",613.731956084733,32.3064429819336,26172.3694358033,26000.0072593433
"9700","2018-05-19T02:15:01.400Z",639.745769641509,25.7590102203272,25997.0056575,26000.0079192836
"9701","2018-05-19T02:15:01.649Z",638.744847181839,26.2131137660522,25997.0056575,26000.0072593433
"9702","2018-05-19T02:15:01.849Z",638.708783597247,26.65780717299,22209.1480461333,26000.0072593433
"9703","2018-05-19T02:15:02.849Z",638.736647117118,28.8137204065733,25040.5985896733,26000.0072593433
"9704","2018-05-19T02:15:03.849Z",638.77797587191,31.0280658166003,26243.8638992633,26000.0072593433
"9705","2018-05-19T02:15:04.849Z",638.847504217228,33.1987190647978,25609.8563930867,26000.0072593433
"9706","2018-05-19T02:15:05.849Z",638.941235038646,35.4115998369537,26756.46571277,26000.0072593433
"9707","2018-05-19T02:15:06.849Z",639.019126415083,37.576274456044,25461.4716576,26000.0072593433
"9708","2018-05-19T02:15:07.849Z",639.075651938265,39.8090092583455,26224.97856929,26000.0072593433
"9709","2018-05-19T02:15:08.849Z",639.098561558164,42.0043675800883,25992.95880108,26000.0072593433
"9710","2018-05-19T02:15:09.849Z",639.150997738122,44.2065492248235,26098.17706806,26000.0072593433
"9711","2018-05-19T02:15:10.849Z",639.145191715336,46.398741350662,26114.3644937467,26000.0072593433
"9712","2018-05-19T02:15:11.849Z",639.148430113582,48.5855215433355,26150.7862015467,26000.0072593433
"9713","2018-05-19T02:15:12.849Z",639.133617755743,50.7872195434865,26162.92677082,26000.0072593433
"9714","2018-05-19T02:15:13.849Z",639.15414530184,52.9880638454235,26189.90581363,26000.0072593433
"9715","2018-05-19T02:15:14.849Z",639.048873762154,55.194098302471,26133.2498237167,26000.0072593433
"9716","2018-05-19T02:15:15.849Z",639.039374354509,57.4386209230349,26134.5987758567,26000.0072593433
"9717","2018-05-19T02:15:16.849Z",639.053743047702,59.6404387297125,26106.2707809,26000.0072593433
"9718","2018-05-19T02:15:17.849Z",639.039470024281,61.8558159388451,26121.1092544533,26000.0072593433
"9719","2018-05-19T02:15:18.849Z",639.034996813156,64.0546411785983,26049.61479099,26999.98548132
"9720","2018-05-19T02:15:19.849Z",639.036546197655,66.2525600842217,26431.3682468367,26999.98548132
"9721","2018-05-19T02:15:20.849Z",639.159239190213,68.4027339567907,26450.25357681,26999.98548132
"9722","2018-05-19T02:15:21.849Z",639.120427423991,70.6439418748536,26510.9564231433,26999.98548132
"9723","2018-05-19T02:15:22.849Z",639.24966281741,73.0096880812261,26385.5038740467,26999.98548132
"9724","2018-05-19T02:15:23.849Z",639.317725246184,75.5184703132256,26117.06239803,26999.98548132
"9725","2018-05-19T02:15:24.849Z",639.385459830334,78.0923388616616,26073.8959295233,26999.98548132
"9726","2018-05-19T02:15:25.849Z",639.443574662109,80.6762677338681,26042.8700302833,26999.98548132
"9727","2018-05-19T02:15:26.849Z",639.384226345853,83.1323516012134,26042.8700302833,26999.98548132
"9728","2018-05-19T02:15:27.849Z",639.343699498225,85.3971243150892,26655.29430221,26999.98548132
"9729","2018-05-19T02:15:28.849Z",639.248257102246,87.6859423584331,26800.9811334167,26999.98548132
"9730","2018-05-19T02:15:29.849Z",639.179279571717,89.8454961932262,26863.0329318933,26999.98548132
"9731","2018-05-19T02:15:30.849Z",639.106873015434,92.2873724328847,26933.17844321,26999.98548132
"9732","2018-05-19T02:15:31.849Z",639.117231217684,94.5219725692215,26980.3917681433,26999.98548132
"9733","2018-05-19T02:15:32.849Z",639.097738556601,96.7395252568625,27180.0366849767,26999.98548132
"9734","2018-05-19T02:15:33.849Z",639.083155182009,99.0205784681325,27376.9836975367,26999.98548132
"9735","2018-05-19T02:15:34.849Z",639.085226026361,101.292810801992,27376.9836975367,26999.98548132
"9736","2018-05-19T02:15:35.849Z",639.126459233712,103.562295444392,27661.6125992467,26999.98548132
"9737","2018-05-19T02:15:36.849Z",639.172985523311,105.821078224049,27595.5139443467,26999.98548132
"9738","2018-05-19T02:15:37.849Z",639.190894468562,108.097484142457,27250.1821962967,26999.98548132
"9739","2018-05-19T02:15:38.849Z",639.158692636649,110.397554906958,27182.73458926,26999.98548132
"9740","2018-05-19T02:15:39.849Z",639.25125376964,112.731668661359,27151.7086900233,26999.98548132
